Year,LocationAbbr,LocationDesc,Intervention Area,Funding Type1,Funding Type2,Amount,Data_Value_Unit,GeoLocation,Source,TopicTypeId,TopicId,MeasureId,SubMeasureID,DisplayOrder
2014,GA,Georgia,Total Program Costs,Total (Millions),Recommended,106,$,"GA
(32.839681093, -83.627580346)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,OH,Ohio,Mass-Reach Health Communication Interventions,Per Capita,Recommended,1.25,$,"OH
(40.060210141, -82.404260056)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,LA,Louisiana,Surveillance and Evaluation,Per Capita,Recommended,1.13,$,"LA
(31.312660644, -92.445680071)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,US,United States,Total Program Costs,Per Capita,Minimum,7.41,$,,Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,US,United States,Cessation Interventions,Total (Millions),Minimum,795.1,$,,Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,US,United States,Cessation Interventions,Per Capita,Recommended,4.05,$,,Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,US,United States,Surveillance and Evaluation,Per Capita,Recommended,0.92,$,,Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,US,United States,"Infrastructure, Administration, and Management",Per Capita,Recommended,0.46,$,,Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,CT,Connecticut,Cessation Interventions,Total (Millions),Minimum,8,$,"CT
(41.56266102, -72.649840952)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,AR,Arkansas,Surveillance and Evaluation,Total (Millions),Recommended,3.2,$,"AR
(34.748650124, -92.274490743)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,OR,Oregon,Cessation Interventions,Total (Millions),Recommended,15.4,$,"OR
(44.567449424, -120.155031326)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,AK,Alaska,Surveillance and Evaluation,Per Capita,Minimum,0.89,$,"AK
(64.845079957001, -147.722059036)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,ID,Idaho,"Infrastructure, Administration, and Management",Per Capita,Recommended,0.42,$,"ID
(43.682630005, -114.363730042)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,NJ,New Jersey,Mass-Reach Health Communication Interventions,Per Capita,Minimum,2.15,$,"NJ
(40.130570048, -74.273691288)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,VA,Virginia,"Infrastructure, Administration, and Management",Per Capita,Recommended,0.49,$,"VA
(37.542680674, -78.457890463)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,AR,Arkansas,Mass-Reach Health Communication Interventions,Per Capita,Recommended,1.19,$,"AR
(34.748650124, -92.274490743)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,NY,New York,Mass-Reach Health Communication Interventions,Per Capita,Recommended,2.34,$,"NY
(42.827001032, -75.543970427)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,NM,New Mexico,Surveillance and Evaluation,Per Capita,Minimum,0.68,$,"NM
(34.520880952, -106.240580985)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,NJ,New Jersey,Mass-Reach Health Communication Interventions,Per Capita,Recommended,3.1,$,"NJ
(40.130570048, -74.273691288)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,GA,Georgia,Surveillance and Evaluation,Per Capita,Recommended,0.93,$,"GA
(32.839681093, -83.627580346)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,MS,Mississippi,Total Program Costs,Total (Millions),Recommended,36.5,$,"MS
(32.745510099, -89.538030825)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,WV,West Virginia,Cessation Interventions,Per Capita,Minimum,3.99,$,"WV
(38.665510202, -80.712640135)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,NY,New York,Cessation Interventions,Total (Millions),Recommended,69.2,$,"NY
(42.827001032, -75.543970427)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,OR,Oregon,"Infrastructure, Administration, and Management",Per Capita,Recommended,0.44,$,"OR
(44.567449424, -120.155031326)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,LA,Louisiana,Cessation Interventions,Total (Millions),Minimum,15.1,$,"LA
(31.312660644, -92.445680071)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,NY,New York,Total Program Costs,Per Capita,Minimum,7.29,$,"NY
(42.827001032, -75.543970427)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,NM,New Mexico,Cessation Interventions,Total (Millions),Recommended,8.7,$,"NM
(34.520880952, -106.240580985)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,NY,New York,State and Community Interventions,Total (Millions),Recommended,61.6,$,"NY
(42.827001032, -75.543970427)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,IN,Indiana,State and Community Interventions,Per Capita,Recommended,3.59,$,"IN
(39.766910452, -86.149960194)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,FL,Florida,Surveillance and Evaluation,Total (Millions),Recommended,16.9,$,"FL
(28.932040377, -81.928960539)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,MT,Montana,"Infrastructure, Administration, and Management",Per Capita,Recommended,0.63,$,"MT
(47.066528972, -109.424420645)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,TX,Texas,"Infrastructure, Administration, and Management",Per Capita,Minimum,0.31,$,"TX
(31.827240407, -99.426770206)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,WV,West Virginia,"Infrastructure, Administration, and Management",Per Capita,Minimum,0.45,$,"WV
(38.665510202, -80.712640135)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,NC,North Carolina,Mass-Reach Health Communication Interventions,Total (Millions),Minimum,6.8,$,"NC
(35.466220975, -79.159250463)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,WI,Wisconsin,Total Program Costs,Per Capita,Minimum,6.99,$,"WI
(44.393191174, -89.816370742)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,AR,Arkansas,Surveillance and Evaluation,Per Capita,Recommended,1.08,$,"AR
(34.748650124, -92.274490743)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,MD,Maryland,Cessation Interventions,Per Capita,Recommended,3.52,$,"MD
(39.290580964, -76.609260111)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,CT,Connecticut,State and Community Interventions,Per Capita,Minimum,2.53,$,"CT
(41.56266102, -72.649840952)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,OR,Oregon,Cessation Interventions,Total (Millions),Minimum,9.7,$,"OR
(44.567449424, -120.155031326)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,NM,New Mexico,Cessation Interventions,Total (Millions),Minimum,5.5,$,"NM
(34.520880952, -106.240580985)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,NJ,New Jersey,Cessation Interventions,Total (Millions),Recommended,33.1,$,"NJ
(40.130570048, -74.273691288)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,WI,Wisconsin,"Infrastructure, Administration, and Management",Per Capita,Minimum,0.3,$,"WI
(44.393191174, -89.816370742)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,OR,Oregon,Total Program Costs,Total (Millions),Recommended,39.3,$,"OR
(44.567449424, -120.155031326)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,NH,New Hampshire,State and Community Interventions,Per Capita,Recommended,3.79,$,"NH
(43.655950113, -71.50036092)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,NV,Nevada,Cessation Interventions,Per Capita,Recommended,3.91,$,"NV
(39.49324039, -117.071840564)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,OH,Ohio,Mass-Reach Health Communication Interventions,Per Capita,Minimum,0.87,$,"OH
(40.060210141, -82.404260056)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,WV,West Virginia,State and Community Interventions,Per Capita,Minimum,3.61,$,"WV
(38.665510202, -80.712640135)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,ND,North Dakota,Cessation Interventions,Total (Millions),Minimum,2.3,$,"ND
(47.475319779, -100.118421049)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,AR,Arkansas,"Infrastructure, Administration, and Management",Total (Millions),Recommended,1.6,$,"AR
(34.748650124, -92.274490743)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,HI,Hawaii,"Infrastructure, Administration, and Management",Total (Millions),Recommended,0.6,$,"HI
(21.304850435, -157.857749403)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,CA,California,Surveillance and Evaluation,Per Capita,Minimum,0.57,$,"CA
(37.638640123, -120.999999538)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,ME,Maine,"Infrastructure, Administration, and Management",Per Capita,Minimum,0.36,$,"ME
(45.254228894001, -68.985031336)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,TX,Texas,Total Program Costs,Per Capita,Minimum,7.13,$,"TX
(31.827240407, -99.426770206)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,AK,Alaska,"Infrastructure, Administration, and Management",Per Capita,Recommended,0.61,$,"AK
(64.845079957001, -147.722059036)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,MS,Mississippi,Cessation Interventions,Total (Millions),Minimum,9.5,$,"MS
(32.745510099, -89.538030825)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,IN,Indiana,Cessation Interventions,Per Capita,Recommended,5.06,$,"IN
(39.766910452, -86.149960194)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,OH,Ohio,Surveillance and Evaluation,Per Capita,Recommended,1,$,"OH
(40.060210141, -82.404260056)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,IL,Illinois,Mass-Reach Health Communication Interventions,Per Capita,Recommended,1.77,$,"IL
(40.485010283, -88.997710178)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,AL,Alabama,Cessation Interventions,Total (Millions),Recommended,24.6,$,"AL
(32.840571122, -86.631860762)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,MN,Minnesota,"Infrastructure, Administration, and Management",Per Capita,Recommended,0.43,$,"MN
(46.355648736, -94.794200503)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,SD,South Dakota,Mass-Reach Health Communication Interventions,Per Capita,Recommended,2.04,$,"SD
(44.353130053, -100.373530637)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,MN,Minnesota,Surveillance and Evaluation,Per Capita,Recommended,0.85,$,"MN
(46.355648736, -94.794200503)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,NV,Nevada,State and Community Interventions,Total (Millions),Minimum,8.3,$,"NV
(39.49324039, -117.071840564)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,GA,Georgia,Surveillance and Evaluation,Per Capita,Minimum,0.65,$,"GA
(32.839681093, -83.627580346)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,MD,Maryland,Mass-Reach Health Communication Interventions,Per Capita,Recommended,0.85,$,"MD
(39.290580964, -76.609260111)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,NH,New Hampshire,Mass-Reach Health Communication Interventions,Per Capita,Minimum,2.12,$,"NH
(43.655950113, -71.50036092)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,GA,Georgia,"Infrastructure, Administration, and Management",Per Capita,Minimum,0.33,$,"GA
(32.839681093, -83.627580346)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,SC,South Carolina,"Infrastructure, Administration, and Management",Per Capita,Minimum,0.33,$,"SC
(33.998821303, -81.045371207)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,TX,Texas,Surveillance and Evaluation,Per Capita,Minimum,0.62,$,"TX
(31.827240407, -99.426770206)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,SD,South Dakota,Cessation Interventions,Per Capita,Recommended,4.92,$,"SD
(44.353130053, -100.373530637)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,OK,Oklahoma,Total Program Costs,Per Capita,Minimum,7.81,$,"OK
(35.472031356, -97.521070214)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,WY,Wyoming,Mass-Reach Health Communication Interventions,Total (Millions),Recommended,0.9,$,"WY
(43.235541343, -108.109830353)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,DE,Delaware,State and Community Interventions,Per Capita,Minimum,3.71,$,"DE
(39.008830667, -75.577741168)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,AK,Alaska,Mass-Reach Health Communication Interventions,Total (Millions),Minimum,1,$,"AK
(64.845079957001, -147.722059036)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,CA,California,Mass-Reach Health Communication Interventions,Total (Millions),Minimum,52.8,$,"CA
(37.638640123, -120.999999538)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,ND,North Dakota,Surveillance and Evaluation,Total (Millions),Minimum,0.6,$,"ND
(47.475319779, -100.118421049)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,UT,Utah,Total Program Costs,Total (Millions),Minimum,13.9,$,"UT
(39.360700171, -111.587130635)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,CT,Connecticut,Total Program Costs,Total (Millions),Recommended,32,$,"CT
(41.56266102, -72.649840952)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,LA,Louisiana,"Infrastructure, Administration, and Management",Per Capita,Minimum,0.4,$,"LA
(31.312660644, -92.445680071)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,NV,Nevada,"Infrastructure, Administration, and Management",Total (Millions),Recommended,1.3,$,"NV
(39.49324039, -117.071840564)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,ME,Maine,Surveillance and Evaluation,Total (Millions),Recommended,1.4,$,"ME
(45.254228894001, -68.985031336)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,WA,Washington,Surveillance and Evaluation,Total (Millions),Minimum,3.9,$,"WA
(47.522278629, -120.47001079)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,MA,Massachusetts,Total Program Costs,Per Capita,Minimum,7.08,$,"MA
(42.27687047, -72.082690675)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,TX,Texas,Surveillance and Evaluation,Total (Millions),Minimum,16.2,$,"TX
(31.827240407, -99.426770206)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,MI,Michigan,"Infrastructure, Administration, and Management",Total (Millions),Recommended,4.8,$,"MI
(44.661319543001, -84.71439027)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,ND,North Dakota,Total Program Costs,Total (Millions),Recommended,9.8,$,"ND
(47.475319779, -100.118421049)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,MI,Michigan,Cessation Interventions,Per Capita,Minimum,3.11,$,"MI
(44.661319543001, -84.71439027)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,SD,South Dakota,Cessation Interventions,Per Capita,Minimum,3.24,$,"SD
(44.353130053, -100.373530637)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,WY,Wyoming,Surveillance and Evaluation,Total (Millions),Minimum,0.5,$,"WY
(43.235541343, -108.109830353)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,MN,Minnesota,Mass-Reach Health Communication Interventions,Total (Millions),Minimum,5.2,$,"MN
(46.355648736, -94.794200503)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,IL,Illinois,Cessation Interventions,Per Capita,Minimum,2.46,$,"IL
(40.485010283, -88.997710178)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,HI,Hawaii,"Infrastructure, Administration, and Management",Per Capita,Minimum,0.31,$,"HI
(21.304850435, -157.857749403)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,NJ,New Jersey,Total Program Costs,Total (Millions),Recommended,103.3,$,"NJ
(40.130570048, -74.273691288)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,MI,Michigan,State and Community Interventions,Total (Millions),Minimum,28.3,$,"MI
(44.661319543001, -84.71439027)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,NV,Nevada,Surveillance and Evaluation,Per Capita,Minimum,0.67,$,"NV
(39.49324039, -117.071840564)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,FL,Florida,Mass-Reach Health Communication Interventions,Per Capita,Minimum,1.34,$,"FL
(28.932040377, -81.928960539)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,WI,Wisconsin,Total Program Costs,Total (Millions),Minimum,40,$,"WI
(44.393191174, -89.816370742)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,KY,Kentucky,Cessation Interventions,Total (Millions),Minimum,16.5,$,"KY
(37.645970271, -84.774971048)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,HI,Hawaii,Total Program Costs,Per Capita,Minimum,7.1,$,"HI
(21.304850435, -157.857749403)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,WA,Washington,Mass-Reach Health Communication Interventions,Total (Millions),Recommended,9.1,$,"WA
(47.522278629, -120.47001079)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,OR,Oregon,"Infrastructure, Administration, and Management",Per Capita,Minimum,0.31,$,"OR
(44.567449424, -120.155031326)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,MI,Michigan,State and Community Interventions,Total (Millions),Recommended,35.4,$,"MI
(44.661319543001, -84.71439027)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,ID,Idaho,"Infrastructure, Administration, and Management",Total (Millions),Minimum,0.5,$,"ID
(43.682630005, -114.363730042)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,IA,Iowa,Total Program Costs,Total (Millions),Minimum,21.3,$,"IA
(42.469400913, -93.816490556)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,ID,Idaho,Total Program Costs,Per Capita,Minimum,7.08,$,"ID
(43.682630005, -114.363730042)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,IL,Illinois,Mass-Reach Health Communication Interventions,Per Capita,Minimum,1.23,$,"IL
(40.485010283, -88.997710178)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,ND,North Dakota,Surveillance and Evaluation,Per Capita,Recommended,1.22,$,"ND
(47.475319779, -100.118421049)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,KS,Kansas,Total Program Costs,Total (Millions),Minimum,19.8,$,"KS
(38.3477403, -98.200781227)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,MO,Missouri,Total Program Costs,Total (Millions),Recommended,72.9,$,"MO
(38.635790776, -92.566300053)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,MS,Mississippi,Surveillance and Evaluation,Total (Millions),Minimum,2.2,$,"MS
(32.745510099, -89.538030825)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,WI,Wisconsin,Cessation Interventions,Total (Millions),Minimum,15.7,$,"WI
(44.393191174, -89.816370742)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,AR,Arkansas,"Infrastructure, Administration, and Management",Per Capita,Minimum,0.38,$,"AR
(34.748650124, -92.274490743)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,TN,Tennessee,Surveillance and Evaluation,Total (Millions),Minimum,4.6,$,"TN
(35.68094058, -85.774490914)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,FL,Florida,"Infrastructure, Administration, and Management",Per Capita,Minimum,0.3,$,"FL
(28.932040377, -81.928960539)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
